Time(ms),X_Target(cm),Y_Target(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM, Right_PWM,X_Puck(cm),Y_Puck(cm)
--------------------------------------------------------------------------------,,,,,,,,,,,,,,
Verbose mode can be enabled via `-v, --verbose` option,,,,,,,,,,,,,
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html,,,,,,,,,,,,,,
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8,,,,,,,,,,,,,,
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash,,,,,,,,,,,,
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink),,,,,,,,,,,
PACKAGES: ,,,,,,,,,,,,,,
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) ,,,,,,,,,,,,,,
 - framework-cmsis @ 2.50700.210515 (5.7.0) ,,,,,,,,,,,,,,
 - tool-dfuutil @ 1.11.0 ,,,,,,,,,,,,,,
 - tool-dfuutil-arduino @ 1.11.0 ,,,,,,,,,,,,,,
 - tool-openocd @ 3.1200.0 (12.0) ,,,,,,,,,,,,,,
 - tool-stm32duino @ 1.0.2 ,,,,,,,,,,,,,,
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1),,,,,,,,,,,,,,
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf,,,,,,,,,,,,,,
LDF Modes: Finder ~ chain, Compatibility ~ soft,,,,,,,,,,,,,
Found 17 compatible libraries,,,,,,,,,,,,,,
Scanning dependencies...,,,,,,,,,,,,,,
Dependency Graph,,,,,,,,,,,,,,
|-- ArduinoEigen @ 0.3.0,,,,,,,,,,,,,,
|-- SPI @ 1.0.0,,,,,,,,,,,,,,
Building in release mode,,,,,,,,,,,,,,
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o,,,,,,,,,,,,,,
Linking .pio\build\bluepill_f103c8\firmware.elf,,,,,,,,,,,,,,
Checking size .pio\build\bluepill_f103c8\firmware.elf,,,,,,,,,,,,,,
"Advanced Memory Usage is available via ""PlatformIO Home > Project Inspect""",,,,,,,,,,,,,,
RAM:   [=         ]  10.3% (used 2108 bytes from 20480 bytes),,,,,,,,,,,,,,
11713.97,62.64,27.17,129.13,33.36,451.4,1436.88,0,0,4.7,-3.87,4.7,-3.87,0.05,-0.03
11715.99,62.66,27.02,127.4,35.17,456.02,1432.9,0,0,4.62,-3.88,4.62,-3.88,0.05,-0.03
11718.35,62.68,26.84,125.35,36.99,461.38,1428.53,0,0,4.52,-3.88,4.52,-3.88,0.05,-0.03
11720.45,62.7,26.68,123.62,38.75,466.04,1424.49,0,0,4.43,-3.89,4.43,-3.89,0.05,-0.03
11722.84,62.72,26.5,121.62,40.64,471.34,1419.99,0,0,4.32,-3.89,4.32,-3.89,0.05,-0.02
11724.94,62.74,26.34,119.95,42.33,475.88,1415.99,0,0,4.23,-3.9,4.23,-3.9,0.05,-0.02
11727.59,62.76,26.14,117.8,44.4,481.61,1411,0,0,4.12,-3.91,4.12,-3.91,0.05,-0.02
11729.67,62.77,25.99,116.13,46.18,486.06,1406.91,0,0,4.03,-3.91,4.03,-3.91,0.05,-0.02
11731.52,62.79,25.85,114.57,47.65,490.06,1403.37,0,0,3.94,-3.92,3.94,-3.92,0.05,-0.02
11733.83,62.8,25.68,112.85,49.49,494.8,1398.92,0,0,3.84,-3.92,3.84,-3.92,0.05,-0.02
11735.82,62.81,25.53,111.25,50.94,498.97,1395.23,0,0,3.75,-3.92,3.75,-3.92,0.05,-0.02
11737.95,62.82,25.38,109.6,52.68,503.34,1391.09,0,0,3.66,-3.93,3.66,-3.93,0.05,-0.02
11740.07,62.83,25.22,107.93,54.3,507.7,1387.04,0,0,3.56,-3.93,3.56,-3.93,0.05,-0.02
11742.27,62.83,25.06,106.11,55.89,512.27,1382.94,0,0,3.46,-3.94,3.46,-3.94,0.05,-0.02
11744.37,62.84,24.91,104.52,57.6,516.45,1378.8,0,0,3.37,-3.94,3.37,-3.94,0.05,-0.01
11746.81,62.84,24.73,102.63,59.38,521.32,1374.2,0,0,3.25,-3.95,3.25,-3.95,0.05,-0.01
11748.88,62.85,24.58,101.07,60.96,525.37,1370.21,0,0,3.16,-3.95,3.16,-3.95,0.05,-0.01
11751.55,62.85,24.39,99.1,62.94,530.51,1365.12,0,0,3.03,-3.96,3.03,-3.96,0.05,-0.01
11753.57,62.85,24.24,97.54,64.32,534.43,1361.36,0,0,2.94,-3.96,2.94,-3.96,0.05,-0.01
11755.47,62.85,24.11,96.17,65.75,537.99,1357.69,0,0,2.85,-3.96,2.85,-3.96,0.05,-0.01
11757.65,62.84,23.95,94.57,67.38,542.08,1353.48,0,0,2.75,-3.97,2.75,-3.97,0.05,-0.01
11759.73,62.84,23.8,93.12,68.87,545.88,1349.51,0,0,2.65,-3.97,2.65,-3.97,0.05,-0.01
11761.88,62.83,23.65,91.52,70.48,549.86,1345.34,0,0,2.55,-3.98,2.55,-3.98,0.05,-0.01
11763.96,62.83,23.51,90.15,71.88,553.5,1341.43,0,0,2.45,-3.98,2.45,-3.98,0.05,-0.01
11766.41,62.82,23.34,88.37,73.57,557.92,1336.79,0,0,2.33,-3.98,2.33,-3.98,0.05,0
11768.45,62.81,23.2,86.95,75,561.52,1332.88,0,0,2.23,-3.99,2.23,-3.99,0.05,0
11770.26,62.8,23.07,85.61,76.23,564.76,1329.45,0,0,2.14,-3.99,2.14,-3.99,0.05,0
11772.57,62.78,22.91,84.05,77.73,568.69,1325.13,0,0,2.03,-3.99,2.03,-3.99,0.05,0
11774.56,62.77,22.77,82.64,79.07,572.12,1321.35,0,0,1.93,-3.99,1.93,-3.99,0.05,0
11776.62,62.76,22.63,81.17,80.36,575.65,1317.51,0,0,1.83,-4,1.83,-4,0.05,0
11778.73,62.74,22.49,79.76,81.84,579.13,1313.44,0,0,1.73,-4,1.73,-4,0.05,0
11781.02,62.72,22.34,78.31,83.24,582.79,1309.19,0,0,1.62,-4,1.62,-4,0.05,0
11783.15,62.7,22.19,76.86,84.65,586.26,1305.12,0,0,1.51,-4,1.51,-4,0.05,0
11784.89,62.69,22.08,75.74,85.75,589.01,1301.84,0,0,1.42,-4.01,1.42,-4.01,0.05,0
11787.24,62.66,21.92,74.33,87.18,592.58,1297.45,0,0,1.3,-4.01,1.3,-4.01,0.05,0
11789.23,62.64,21.79,73.13,88.41,595.58,1293.71,0,0,1.2,-4.01,1.2,-4.01,0.05,0
11791.26,62.62,21.66,71.83,89.61,598.67,1289.94,0,0,1.1,-4.01,1.1,-4.01,0.05,0.01
11793.4,62.59,21.52,70.47,90.93,601.88,1285.9,0,0,0.99,-4.02,0.99,-4.02,0.05,0.01
11795.8,62.56,21.36,68.97,92.38,605.42,1281.38,0,0,0.87,-4.02,0.87,-4.02,0.05,0.01
11797.9,62.53,21.23,67.72,93.66,608.41,1277.42,0,0,0.76,-4.02,0.76,-4.02,0.05,0.01
11799.69,62.5,21.11,66.69,94.71,610.91,1274.06,0,0,0.67,-4.02,0.67,-4.02,0.05,0.01
11802.09,62.47,20.96,65.37,95.97,614.14,1269.72,0,0,0.54,-4.02,0.54,-4.02,0.05,0.01
11804.09,62.43,20.83,64.14,97.13,616.93,1265.95,0,0,0.44,-4.02,0.44,-4.02,0.05,0.01
11806.22,62.4,20.7,62.93,98.27,619.76,1262.04,0,0,0.32,-4.03,0.32,-4.03,0.05,0.01
11808.32,62.36,20.57,61.66,99.41,622.6,1258.16,0,0,0.21,-4.03,0.21,-4.03,0.05,0.01
11810.82,62.32,20.41,60.18,100.6,625.89,1253.69,0,0,0.08,-4.03,0.08,-4.03,0.05,0.01
11812.91,62.28,20.28,58.95,101.59,628.59,1249.96,0,0,-0.03,-4.03,-0.03,-4.03,0.05,0.01
11814.8,62.24,20.16,57.94,102.51,630.91,1246.54,0,0,-0.13,-4.03,-0.13,-4.03,0.05,0.01
11817.06,62.2,20.03,56.65,103.57,633.72,1242.5,0,0,-0.25,-4.03,-0.25,-4.03,0.05,0.01
11819.03,62.16,19.91,55.74,104.49,635.91,1238.95,0,0,-0.36,-4.03,-0.36,-4.03,0.05,0.01
11821.22,62.11,19.78,54.54,105.48,638.51,1235.04,0,0,-0.48,-4.03,-0.48,-4.03,0.05,0.02
11823.3,62.07,19.65,53.46,106.47,640.86,1231.27,0,0,-0.59,-4.03,-0.59,-4.03,0.05,0.02
11825.34,62.02,19.53,52.45,107.39,643.1,1227.61,0,0,-0.7,-4.03,-0.7,-4.03,0.05,0.02
11827.3,61.97,19.42,51.46,108.29,645.22,1224.08,0,0,-0.81,-4.03,-0.81,-4.03,0.05,0.02
11829.94,61.91,19.26,50.21,109.5,647.95,1219.3,0,0,-0.96,-4.03,-0.96,-4.03,0.05,0.02
11832.02,61.86,19.14,49.17,110.27,650.11,1215.71,0,0,-1.07,-4.03,-1.07,-4.03,0.05,0.02
11834.41,61.8,19,48.05,111.32,652.47,1211.4,0,0,-1.2,-4.03,-1.2,-4.03,0.05,0.02
11836.6,61.74,18.88,47.02,112.25,654.6,1207.48,0,0,-1.33,-4.03,-1.33,-4.03,0.05,0.02
11839.16,61.67,18.73,45.97,113.32,656.87,1202.9,0,0,-1.47,-4.03,-1.47,-4.03,0.05,0.02
11841.24,61.61,18.62,44.96,114.18,658.83,1199.19,0,0,-1.59,-4.03,-1.59,-4.03,0.05,0.02
11843.95,61.53,18.47,43.81,115.15,661.15,1194.48,0,0,-1.74,-4.03,-1.74,-4.03,0.05,0.02
11846.01,61.47,18.36,42.91,115.98,662.9,1190.79,0,0,-1.86,-4.03,-1.86,-4.03,0.05,0.02
11847.85,61.42,18.25,42.08,116.73,664.46,1187.49,0,0,-1.96,-4.03,-1.96,-4.03,0.05,0.02
11850.2,61.34,18.13,41.18,117.48,666.25,1183.47,0,0,-2.1,-4.03,-2.1,-4.03,0.05,0.02
11852.13,61.28,18.03,40.39,118.2,667.72,1180.05,0,0,-2.21,-4.03,-2.21,-4.03,0.05,0.02
11854.39,61.21,17.91,39.48,118.93,669.38,1176.17,0,0,-2.34,-4.03,-2.34,-4.03,0.05,0.02
11856.42,61.14,17.8,38.61,119.59,670.9,1172.65,0,0,-2.46,-4.03,-2.46,-4.03,0.05,0.02
11858.51,61.07,17.69,37.77,120.29,672.34,1169.02,0,0,-2.58,-4.03,-2.58,-4.03,0.05,0.03
11860.49,61,17.59,36.96,120.73,673.7,1165.77,0,0,-2.7,-4.03,-2.7,-4.03,0.05,0.03
11862.94,60.91,17.46,35.99,121.41,675.29,1161.62,0,0,-2.84,-4.02,-2.84,-4.02,0.05,0.03
11865.05,60.84,17.36,35.16,121.87,676.62,1158.16,0,0,-2.97,-4.02,-2.97,-4.02,0.05,0.03
11867.34,60.75,17.24,34.26,122.31,678,1154.46,0,0,-3.1,-4.02,-3.1,-4.02,0.05,0.03
11869.45,60.67,17.14,33.42,122.86,679.24,1150.9,0,0,-3.23,-4.02,-3.23,-4.02,0.05,0.03
11871.93,60.58,17.02,32.54,123.28,680.53,1146.93,0,0,-3.38,-4.02,-3.38,-4.02,0.05,0.03
11874.04,60.49,16.91,31.77,123.69,681.6,1143.48,0,0,-3.5,-4.02,-3.5,-4.02,0.05,0.03
11876.68,60.39,16.79,30.87,123.98,682.82,1139.39,0,0,-3.66,-4.01,-3.66,-4.01,0.05,0.03
11878.75,60.3,16.69,30.17,124.24,683.73,1136.14,0,0,-3.79,-4.01,-3.79,-4.01,0.05,0.03
11880.54,60.23,16.61,29.51,124.4,684.53,1133.38,0,0,-3.9,-4.01,-3.9,-4.01,0.05,0.03
11882.96,60.12,16.5,28.7,124.57,685.48,1129.7,0,0,-4.04,-4.01,-4.04,-4.01,0.05,0.03
11884.86,60.04,16.41,27.99,124.79,686.25,1126.71,0,0,-4.16,-4.01,-4.16,-4.01,0.05,0.03
11887.11,59.94,16.31,27.22,124.84,687.05,1123.38,0,0,-4.3,-4,-4.3,-4,0.05,0.03
11889.1,59.85,16.22,26.59,124.93,687.67,1120.38,0,0,-4.42,-4,-4.42,-4,0.05,0.03
11891.23,59.75,16.13,25.88,125.01,688.31,1117.17,0,0,-4.55,-4,-4.55,-4,0.05,0.03
11893.16,59.66,16.04,25.31,125.01,688.78,1114.32,0,0,-4.67,-3.99,-4.67,-3.99,0.05,0.03
11895.58,59.55,15.94,24.52,125.01,689.4,1110.76,0,0,-4.82,-3.99,-4.82,-3.99,0.05,0.03
11897.72,59.45,15.85,23.84,125.03,689.88,1107.58,0,0,-4.96,-3.99,-4.96,-3.99,0.05,0.03
11899.91,59.34,15.76,23.29,124.88,690.17,1104.5,0,0,-5.1,-3.99,-5.1,-3.99,0.05,0.03
11902.02,59.24,15.67,22.65,124.93,690.5,1101.31,0,0,-5.23,-3.98,-5.23,-3.98,0.05,0.03
11904.42,59.11,15.57,22.04,124.86,690.72,1097.81,0,0,-5.38,-3.98,-5.38,-3.98,0.04,0.03
11906.52,59.01,15.49,21.47,124.71,690.9,1094.84,0,0,-5.52,-3.97,-5.52,-3.97,0.04,0.03
11909.05,58.87,15.39,20.85,124.73,690.97,1091.02,0,0,-5.68,-3.97,-5.68,-3.97,0.04,0.03
11911.23,58.76,15.31,20.35,124.64,690.96,1087.84,0,0,-5.82,-3.97,-5.82,-3.97,0.04,0.03
11913.93,58.61,15.21,19.86,124.53,690.73,1083.9,0,0,-5.99,-3.96,-5.99,-3.96,0.04,0.03
11916.06,58.5,15.13,19.45,124.44,690.52,1080.78,0,0,-6.13,-3.96,-6.13,-3.96,0.04,0.03
11917.89,58.39,15.06,19.07,124.38,690.32,1078.07,0,0,-6.25,-3.95,-6.25,-3.95,0.04,0.03
11920.24,58.26,14.97,18.68,124.29,689.93,1074.6,0,0,-6.4,-3.95,-6.4,-3.95,0.04,0.03
11922.19,58.15,14.91,18.37,124.29,689.54,1071.66,0,0,-6.53,-3.95,-6.53,-3.95,0.04,0.03
11924.39,58.02,14.83,18.08,124.16,688.99,1068.45,0,0,-6.67,-3.94,-6.67,-3.94,0.04,0.03
11926.38,57.91,14.76,17.73,123.98,688.53,1065.6,0,0,-6.81,-3.94,-6.81,-3.94,0.04,0.03
11928.67,57.77,14.69,17.47,123.8,687.81,1062.27,0,0,-6.96,-3.93,-6.96,-3.93,0.04,0.03
11930.79,57.64,14.62,17.23,123.72,687.09,1059.13,0,0,-7.1,-3.93,-7.1,-3.93,0.04,0.03
11932.92,57.51,14.55,16.98,123.58,686.32,1055.98,0,0,-7.24,-3.92,-7.24,-3.92,0.04,0.03
11935.05,57.38,14.48,16.72,123.43,685.52,1052.88,0,0,-7.38,-3.92,-7.38,-3.92,0.04,0.03
11937.36,57.23,14.41,16.44,123.21,684.59,1049.54,0,0,-7.54,-3.91,-7.54,-3.91,0.04,0.03
11939.47,57.1,14.34,16.13,122.95,683.73,1046.56,0,0,-7.68,-3.91,-7.68,-3.91,0.04,0.03
11941.95,56.94,14.27,15.97,122.62,682.45,1043.06,0,0,-7.85,-3.9,-7.85,-3.9,0.04,0.03
11944.04,56.8,14.21,15.69,122.33,681.48,1040.12,0,0,-7.99,-3.9,-7.99,-3.9,0.04,0.03
11946.67,56.62,14.14,15.4,121.83,680.1,1036.54,0,0,-8.17,-3.89,-8.17,-3.89,0.04,0.03
11948.76,56.48,14.08,15.14,121.5,678.99,1033.62,0,0,-8.31,-3.89,-8.31,-3.89,0.04,0.03
11950.55,56.36,14.03,14.99,121.06,677.93,1031.28,0,0,-8.43,-3.88,-8.43,-3.88,0.04,0.03
11952.97,56.19,13.97,14.7,120.64,676.51,1027.93,0,0,-8.6,-3.87,-8.6,-3.87,0.04,0.03
11954.86,56.06,13.92,14.46,120.09,675.37,1025.52,0,0,-8.73,-3.87,-8.73,-3.87,0.04,0.03
11957.11,55.9,13.87,14.19,119.61,673.93,1022.48,0,0,-8.89,-3.86,-8.89,-3.86,0.04,0.03
11959.1,55.76,13.82,14,119.04,672.58,1019.95,0,0,-9.03,-3.86,-9.03,-3.86,0.04,0.03
11961.28,55.6,13.77,13.75,118.53,671.07,1017.03,0,0,-9.18,-3.85,-9.18,-3.85,0.04,0.03
11963.34,55.45,13.72,13.51,117.94,669.6,1014.37,0,0,-9.32,-3.84,-9.32,-3.84,0.04,0.03
11965.42,55.3,13.67,13.32,117.39,668.03,1011.66,0,0,-9.47,-3.84,-9.47,-3.84,0.04,0.03
11967.5,55.14,13.63,13.18,116.82,666.32,1008.94,0,0,-9.62,-3.83,-9.62,-3.83,0.04,0.03
11969.83,54.96,13.58,12.96,116.09,664.43,1005.99,0,0,-9.78,-3.83,-9.78,-3.83,0.04,0.03
11972.01,54.79,13.54,12.85,115.45,662.51,1003.18,0,0,-9.94,-3.82,-9.94,-3.82,0.04,0.03
11974.4,54.61,13.49,12.74,114.77,660.33,1000.08,0,0,-10.11,-3.81,-10.11,-3.81,0.04,0.03
11976.61,54.44,13.45,12.66,114.16,658.23,997.19,0,0,-10.26,-3.8,-10.26,-3.8,0.04,0.03
11979.09,54.24,13.41,12.63,113.3,655.73,994.09,0,0,-10.44,-3.8,-10.44,-3.8,0.04,0.03
11981.26,54.06,13.37,12.5,112.62,653.59,991.32,0,0,-10.6,-3.79,-10.6,-3.79,0.04,0.03
11983.81,53.85,13.33,12.48,111.65,650.87,988.22,0,0,-10.78,-3.78,-10.78,-3.78,0.04,0.03
11985.9,53.68,13.3,12.46,110.95,648.59,985.59,0,0,-10.93,-3.77,-10.93,-3.77,0.04,0.03
11988.57,53.46,13.26,12.28,109.83,645.73,982.43,0,0,-11.13,-3.76,-11.13,-3.76,0.04,0.03
11990.62,53.29,13.24,12.33,108.86,643.3,980.11,0,0,-11.28,-3.76,-11.28,-3.76,0.04,0.03
11993.36,53.05,13.2,12.24,107.68,640.12,976.9,0,0,-11.48,-3.75,-11.48,-3.75,0.04,0.03
11995.42,52.87,13.18,12.06,106.6,637.77,974.66,0,0,-11.63,-3.74,-11.63,-3.74,0.04,0.03
11998.18,52.63,13.15,12.02,105.24,634.37,971.59,0,0,-11.84,-3.73,-11.84,-3.73,0.04,0.03
12000.24,52.45,13.13,11.87,104.01,631.87,969.49,0,0,-11.99,-3.72,-11.99,-3.72,0.04,0.03
12002.11,52.28,13.11,11.8,102.89,629.48,967.58,0,0,-12.13,-3.71,-12.13,-3.71,0.04,0.03
12004.34,52.08,13.09,11.69,101.52,626.61,965.34,0,0,-12.29,-3.71,-12.29,-3.71,0.03,0.03
12006.35,51.9,13.07,11.67,100.32,623.89,963.3,0,0,-12.44,-3.7,-12.44,-3.7,0.03,0.03
12008.52,51.7,13.06,11.54,98.93,621.02,961.18,0,0,-12.61,-3.69,-12.61,-3.69,0.03,0.03
12010.56,51.51,13.05,11.54,97.53,618.11,959.26,0,0,-12.76,-3.68,-12.76,-3.68,0.03,0.03
12012.78,51.3,13.03,11.51,96.14,614.93,957.04,0,0,-12.93,-3.67,-12.93,-3.67,0.03,0.03
12014.81,51.11,13.02,11.47,94.67,611.99,955.22,0,0,-13.08,-3.66,-13.08,-3.66,0.03,0.03
12016.92,50.91,13.02,11.47,93.24,608.83,953.22,0,0,-13.24,-3.66,-13.24,-3.66,0.03,0.02
12018.96,50.71,13.01,11.45,91.72,605.73,951.4,0,0,-13.4,-3.65,-13.4,-3.65,0.03,0.02
12021.3,50.48,13,11.4,89.99,602.12,949.31,0,0,-13.58,-3.64,-13.58,-3.64,0.03,0.02
12023.46,50.27,13,11.43,88.21,598.67,947.56,0,0,-13.74,-3.63,-13.74,-3.63,0.03,0.02
12025.73,50.05,13,11.38,86.34,595.06,945.73,0,0,-13.92,-3.62,-13.92,-3.62,0.03,0.02
12027.89,50,13,11.27,84.36,594.43,946.96,0,0,-10.24,0.06,-10.24,0.06,0.03,0.02
12030.27,49.76,13,11.25,82.25,590.55,945.21,0,0,-10.21,0.15,-10.21,0.15,0.03,0.02
12032.39,49.55,13,11.18,80.34,587.16,943.75,0,0,-10.19,0.22,-10.19,0.22,0.03,0.02
12034.18,49.38,13.01,11.25,78.8,584.17,942.49,0,0,-10.17,0.29,-10.17,0.29,0.03,0.02
12036.51,49.15,13.01,11.34,76.59,580.28,941.12,0,0,-10.14,0.37,-10.14,0.37,0.03,0.02
12038.47,48.97,13.02,11.34,74.81,577.09,939.95,0,0,-10.12,0.44,-10.12,0.44,0.03,0.02
12040.58,48.77,13.03,11.49,72.87,573.51,938.76,0,0,-10.09,0.51,-10.09,0.51,0.03,0.02
12042.71,48.57,13.04,11.62,70.81,569.91,937.71,0,0,-10.07,0.59,-10.07,0.59,0.03,0.02
12044.94,48.36,13.05,11.76,68.89,566.16,936.44,0,0,-10.04,0.67,-10.04,0.67,0.02,0.02
12047.01,48.17,13.07,12,67.03,562.56,935.42,0,0,-10.02,0.74,-10.02,0.74,0.02,0.02
12049.64,47.93,13.09,12.26,64.54,558.05,934.31,0,0,-9.99,0.83,-9.99,0.83,0.02,0.02
12051.65,47.75,13.11,12.55,62.59,554.5,933.57,0,0,-9.96,0.9,-9.96,0.9,0.02,0.02
12053.55,47.58,13.12,12.83,60.76,551.15,932.89,0,0,-9.94,0.96,-9.94,0.96,0.02,0.01
12055.63,47.39,13.14,12.94,58.83,547.68,932.14,0,0,-9.91,1.03,-9.91,1.03,0.02,0.01
12057.74,47.21,13.17,13.23,56.83,544,931.48,0,0,-9.89,1.1,-9.89,1.1,0.02,0.01
12060.14,47,13.19,13.47,54.61,539.9,930.75,0,0,-9.86,1.18,-9.86,1.18,0.02,0.01
12062.23,46.82,13.22,13.84,52.46,536.17,930.38,0,0,-9.83,1.25,-9.83,1.25,0.02,0.01
12064.08,46.66,13.24,14.04,50.53,533,930.13,0,0,-9.81,1.31,-9.81,1.31,0.02,0.01
12066.29,46.47,13.27,14.26,48.42,529.24,929.69,0,0,-9.78,1.39,-9.78,1.39,0.02,0.01
12068.33,46.3,13.3,14.59,46.55,525.65,929.26,0,0,-9.76,1.45,-9.76,1.45,0.02,0.01
12070.63,46.12,13.34,15.05,44.33,521.51,928.95,0,0,-9.73,1.53,-9.73,1.53,0.02,0.01
12072.67,45.95,13.37,15.31,42.42,518,928.67,0,0,-9.7,1.6,-9.7,1.6,0.02,0.01
12074.49,45.8,13.4,15.67,40.66,514.74,928.51,0,0,-9.68,1.66,-9.68,1.66,0.02,0.01
12076.7,45.63,13.44,16.13,38.42,510.77,928.49,0,0,-9.65,1.73,-9.65,1.73,0.02,0.01
12078.76,45.46,13.48,16.35,36.4,507.28,928.46,0,0,-9.62,1.79,-9.62,1.79,0.02,0.01
12080.98,45.29,13.52,16.72,34.18,503.39,928.51,0,0,-9.6,1.86,-9.6,1.86,0.02,0.01
12083,45.13,13.56,16.98,32.2,499.92,928.58,0,0,-9.57,1.93,-9.57,1.93,0.02,0
12084.75,45,13.59,17.27,30.46,496.87,928.7,0,0,-9.55,1.98,-9.55,1.98,0.01,0
12087.18,44.82,13.64,17.69,27.92,492.61,929.06,0,0,-9.52,2.06,-9.52,2.06,0.01,0
12089.19,44.66,13.69,18.06,25.92,489.07,929.3,0,0,-9.49,2.12,-9.49,2.12,0.01,0
12091.31,44.51,13.73,18.52,23.74,485.27,929.68,0,0,-9.46,2.19,-9.46,2.19,0.01,0
12093.41,44.36,13.78,18.76,21.54,481.74,930.16,0,0,-9.43,2.25,-9.43,2.25,0.01,0
12095.16,44.23,13.82,19.09,19.85,478.66,930.45,0,0,-9.41,2.31,-9.41,2.31,0.01,0
12097.46,44.06,13.88,19.62,17.59,474.54,930.93,0,0,-9.38,2.38,-9.38,2.38,0.01,0
12099.43,43.92,13.93,20.08,15.59,470.99,931.45,0,0,-9.35,2.44,-9.35,2.44,0.01,0
12101.59,43.77,13.98,20.43,13.3,467.27,932.16,0,0,-9.32,2.5,-9.32,2.5,0.01,0
12103.64,43.63,14.04,20.92,11.28,463.6,932.75,0,0,-9.29,2.56,-9.29,2.56,0.01,0
12106.05,43.47,14.1,21.56,8.91,459.21,933.49,0,0,-9.26,2.63,-9.26,2.63,0.01,0
12108.12,43.33,14.16,21.99,6.95,455.56,934.11,0,0,-9.23,2.7,-9.23,2.7,0.01,0
12109.96,43.21,14.21,22.52,5.17,452.18,934.73,0,0,-9.21,2.75,-9.21,2.75,0.01,-0.01
12112.19,43.06,14.27,23.16,2.84,448.09,935.71,0,0,-9.18,2.81,-9.18,2.81,0.01,-0.01
12114.29,42.92,14.34,23.77,0.8,444.23,936.54,0,0,-9.15,2.88,-9.15,2.88,0.01,-0.01
12116.56,42.78,14.4,24.41,-1.37,440.09,937.46,0,0,-9.12,2.94,-9.12,2.94,0.01,-0.01
12118.59,42.65,14.47,24.96,-3.29,436.43,938.3,0,0,-9.09,3,-9.09,3,0.01,-0.01
12120.39,42.54,14.52,25.58,-5.09,433.05,939.18,0,0,-9.06,3.05,-9.06,3.05,0.01,-0.01
12122.66,42.4,14.6,26.28,-7.31,428.86,940.3,0,0,-9.03,3.12,-9.03,3.12,0.01,-0.01
12124.66,42.28,14.66,26.87,-9.31,425.21,941.38,0,0,-9,3.17,-9,3.17,0.01,-0.01
12126.79,42.15,14.73,27.55,-11.26,421.27,942.4,0,0,-8.97,3.23,-8.97,3.23,0,-0.01
12128.87,42.03,14.8,28.34,-13.3,417.32,943.58,0,0,-8.94,3.29,-8.94,3.29,0,-0.01
12131.31,41.88,14.89,29.14,-15.68,412.81,945.01,0,0,-8.9,3.36,-8.9,3.36,0,-0.01
12133.35,41.77,14.96,29.86,-17.59,409,946.17,0,0,-8.88,3.42,-8.88,3.42,0,-0.01
12135.16,41.66,15.02,30.52,-19.48,405.6,947.44,0,0,-8.85,3.47,-8.85,3.47,0,-0.02
12137.49,41.53,15.11,31.46,-21.63,401.13,948.85,0,0,-8.81,3.53,-8.81,3.53,0,-0.02
12139.48,41.42,15.18,32.26,-23.5,397.33,950.12,0,0,-8.78,3.58,-8.78,3.58,0,-0.02
12141.56,41.31,15.26,33.16,-25.43,393.3,951.48,0,0,-8.75,3.64,-8.75,3.64,0,-0.02
12143.71,41.2,15.34,34.08,-27.48,389.16,952.98,0,0,-8.72,3.7,-8.72,3.7,0,-0.02
12146,41.07,15.43,35.13,-29.59,384.68,954.57,0,0,-8.69,3.76,-8.69,3.76,0,-0.02
12148.14,40.96,15.51,36.1,-31.56,380.52,956.11,0,0,-8.66,3.81,-8.66,3.81,0,-0.02
12150.74,40.83,15.62,37.31,-33.87,375.42,957.94,0,0,-8.62,3.88,-8.62,3.88,0,-0.02
12152.76,40.73,15.7,38.17,-35.85,371.57,959.61,0,0,-8.59,3.93,-8.59,3.93,0,-0.02
12154.63,40.64,15.78,39.11,-37.72,367.85,961.22,0,0,-8.56,3.98,-8.56,3.98,0,-0.02
12156.95,40.52,15.87,40.19,-39.83,363.34,963.07,0,0,-8.52,4.04,-8.52,4.04,0,-0.02
12159.02,40.42,15.96,41.11,-41.63,359.36,964.69,0,0,-8.49,4.1,-8.49,4.1,0,-0.03
12161.13,40.33,16.05,42.19,-43.69,355.17,966.61,0,0,-8.46,4.15,-8.46,4.15,0,-0.03
12163.22,40.23,16.14,43.22,-45.65,351.07,968.46,0,0,-8.43,4.2,-8.43,4.2,0,-0.03
12165.58,40.12,16.25,44.52,-47.78,346.31,970.54,0,0,-8.39,4.26,-8.39,4.26,0,-0.03
12167.64,40.03,16.34,45.68,-49.6,342.14,972.36,0,0,-8.36,4.31,-8.36,4.31,0,-0.03
12170.27,39.91,16.46,47.15,-52.09,336.83,974.9,0,0,-8.32,4.38,-8.32,4.38,0,-0.03
12172.37,39.82,16.55,48.3,-53.91,332.64,976.82,0,0,-8.28,4.43,-8.28,4.43,0,-0.03
